show,season,name,winner,runner_up,elim_week,fir,occupation,hometown,age,height,roses,num_in_elim_week
Bachelor,14,Kathryn S,0,0,4,0,Corporate Flight Attendant,"Lexington, Kentucky",25,,0,3
Bachelor,14,Corrie A,0,0,5,0,Wardrobe Consultant,"Kissimmee, Florida",23,,0,0
Bachelor,14,Ali F,0,0,6,0,Advertising Account Manager,"Williamstown, Massachusetts",25,,2,0
Bachelor,14,Gia A,0,0,7,0,Swimsuit Model,"New York, New York",26,,2,0
Bachelor,14,Tenley M,0,1,8,1,College Admissions,"Newberg, Oregon",25,,5,0
Bachelor,14,Vienna G,1,0,N/A,0,Marketing Representative,"Geneva, Florida",23,,4,0
Bachelor,15,Britnee ,0,0,1,0,Paralegal,"Holland, Pennsylvania",25,,0,0
Bachelor,15,Cristy C,0,0,1,0,Attorney,"Davie, Florida",30,,0,1
Bachelor,15,Jessica A,0,0,1,0,Operations Manager,"Seattle, Washington",26,,0,2
Bachelor,15,Kill R,0,0,1,0,Sales director,"Frisco, Texas",28,,0,3
Bachelor,15,Lacey G,0,0,1,0,Insurance agent,"Tampa, Florida",27,,0,4
Bachelor,15,Lauren M,0,0,1,0,High School Teacher,"Culpeper, Virginia",26,,0,5
Bachelor,15,Lisa P,0,0,1,0,Sales Consultant,"Dix Hills, New York",27,,0,6
Bachelor,15,Rebecca ,0,0,1,0,Esthetician,"Mission Viejo, California",30,,0,7
Bachelor,15,Renee H,0,0,1,0,Nanny,"Palos Hills, Illinois",28,,0,8
Bachelor,15,Sarah L,0,0,1,0,Musical Theatre Performer,"Saginaw, Michigan",25,,0,9
Bachelor,15,Keltie C,0,0,2,0,Radio City Rockette,"Sherwood Park, Alberta",28,,0,0
Bachelor,15,Melissa S,0,0,2,0,Waitress,"Westport, Connecticut",32,,0,1
Bachelor,15,Raichhel G,0,0,2,0,Manscaper,"Fullerton, California",29,,0,2
Bachelor,15,Kimberly C,0,0,3,0,Marketing Coordinator,"Orlando, Florida",27,,0,0
Bachelor,15,Madison G,0,0,3,0,Model,"Vail, Colorado",25,,0,1
Bachelor,15,Sarah P,0,0,3,0,Real Estate Broker,"Denver, Colorado",27,,0,2
Bachelor,15,Ashley S,0,0,4,0,Nanny,"Ellerbe, North Carolina",26,,2,0
Bachelor,15,Lindsay H,0,0,4,0,First grade teacher,"Plano, Texas",25,,0,1
Bachelor,15,Meghan M,0,0,4,0,Fashion Marketer,"Princeton, New Jersey",30,,0,2
Bachelor,15,Stacey Q,0,0,4,0,Bartender,"Quincy, Massachusetts",26,,0,3
Bachelor,15,Lisa M,0,0,5,0,Marketing Coordinator,"Ottawa, Kansas",24,,0,0
Bachelor,15,Marissa M,0,0,5,0,Sports Publicist,"Mesa, Arizona",26,,0,1
Bachelor,15,Alli T,0,0,6,0,Apparel merchant,"Columbus, Ohio",24,,0,0
Bachelor,15,Jackie G,0,0,6,0,Artist,"Newport, Rhode Island",26,,1,1
Bachelor,15,Britt B,0,0,7,0,Food writer,"Woodinville, Washington",25,,1,0
Bachelor,15,Michelle M,0,0,7,0,Hair stylist,"Salt Lake City, Utah",30,,2,1
Bachelor,15,Shawntel N,0,0,8,0,Funeral Director,"Chico, California",25,,3,0
Bachelor,15,Ashleu H,0,0,9,0,Dental Student,"Madawaska, Maine",26,,3,0
Bachelor,15,Chantal O,0,1,10,0,Executive Assistant,"Mercer Island, Washington",28,,2,0
Bachelor,15,Emily M,1,0,N/A,0,Children's Hospital Event Planner,"Morgantown, West Virginia",25,,7,0
Bachelor,16,Amber B,0,0,1,0,Labor and delivery nurse,"Port Coquitlam, British Columbia",23,,0,0
Bachelor,16,Amber T,0,0,1,0,Critical care nurse,"Waverly, Nebraska",28,,0,1
Bachelor,16,Anna S,0,0,1,0,Student,"Detroit, Michigan",25,,0,2
Bachelor,16,Dianna M,0,0,1,0,Nonprofit director,"San Gabriel, California",30,,0,3
Bachelor,16,Holly J,0,0,1,0,Pharmaceutical sales representative,"Salyersville, Kentucky",34,,0,4
Bachelor,16,Lyndsie J,0,0,1,0,Internet entrepreneur,"London, England",29,,0,5
Bachelor,16,Shira A,0,0,1,0,Actress,"Massapequa Park, New York",35,,0,6
Bachelor,16,Jenna B,0,0,2,0,Blogger,"Loveland, Ohio",27,,0,0
Bachelor,16,Shawn R,0,0,2,0,Financial advisor,"Cincinnati, Ohio",28,,0,1
Bachelor,16,Brittney S,0,0,3,0,Medical sales representative,"Colorado Springs, Colorado",26,,0,0
Bachelor,16,Erika U,0,0,3,0,Law student,"Charlottesville, Virginia",23,,0,1
Bachelor,16,Jaclyn S,0,0,3,0,Advertising account manager,"Newton, Massachusetts",27,,0,2
Bachelor,16,Kacie B,0,0,3,0,Administrative assistant,"Clarksville, Tennessee",24,,4,3
Bachelor,16,Monica S,0,0,4,0,Dental consultant,"Yuba, California",33,,0,0
Bachelor,16,Rachel T,0,0,4,0,Fashion sales representative,"Southampton, Massachusetts",27,,3,1
Bachelor,16,Samantha L,0,0,4,0,Advertising account manager,"Pittsburgh, Pennsylvania",26,,0,2
Bachelor,16,Elyse M,0,0,5,0,Personal trainer,"Chicago, Illinois",24,,0,0
Bachelor,16,Jennifer F,0,0,5,0,Accountant,"Cache, Oklahoma",28,,1,1
Bachelor,16,Blakeley J,0,0,6,0,VIP cocktail waitress,"Rutherfordton, North Carolina",33,,1,0
Bachelor,16,Casey S,0,0,6,0,Trading clerk,"Leawood, Kansas",26,,0,1
Bachelor,16,Jamie O,0,0,6,0,Registered nurse,"Dryden, New York",25,,0,2
Bachelor,16,Emily O,0,0,7,0,PhD Student,"Chapel Hill, North Carolina",27,,1,0
Bachelor,16,Nicki S,0,0,9,0,Dental hygienist,"Hurst, Texas",26,,2,0
Bachelor,16,Lindzi C,0,1,10,1,Business development manager,"Newcastle, Washington",27,,6,0
Bachelor,16,Courtney R,1,0,N/A,0,Model,"Scottsdale, Arizona",28,,6,0
Bachelor,17,Ashley H,0,0,1,0,Fashion Model,"Garner, North Carolina",25,,0,0
Bachelor,17,Ashley P,0,0,1,0,Hair Stylist,"Macomb, Michigan",28,,0,1
Bachelor,17,Kelly D,0,0,1,0,Medical sales rep.,"Hollywood, California",25,,0,2
Bachelor,17,Keriann M,0,0,1,0,Entrepreneur,"Agoura Hills, California",29,,0,3
Bachelor,17,Lacey L,0,0,1,0,Graduate Student,"Stevenson Ranch, California",24,,0,4
Bachelor,17,Lauren M,0,0,1,0,High School Teacher,"Culpeper, Virginia",26,,0,5
Bachelor,17,Paige V,0,0,1,0,Jumbotron Operator,"Minnetonka, Minnesota",25,,0,6
Bachelor,17,Brooke B,0,0,2,0,Community Organizer,"Pittsburgh, Pennsylvania",25,,0,0
Bachelor,17,Diana W,0,0,2,0,Salon Owner,"Sandy, Utah",31,,0,1
Bachelor,17,Latie L,0,0,2,0,Yoga Instructor,"Woodstock, Illinois",27,,0,2
Bachelor,17,Kacie B,0,0,3,0,Administrative assistant,"Clarksville, Tennessee",24,,1,0
Bachelor,17,Kristy K,0,0,3,0,Acupuncturist,"Gurnee, Illinois",29,,0,1
Bachelor,17,Taryn D,0,0,3,0,Health Club Manager,"Troutdale, Oregon",30,,0,2
Bachelor,17,Amanda M,0,0,4,0,Event Planner,"Chanute, Kansas",23,,0,0
Bachelor,17,Leslie H,0,0,4,0,Poker Dealer,"Ruskin, Florida",28,,0,1
Bachelor,17,Jackie P,0,0,5,0,Cosmetics Consultant,"Ormond Beach, Florida",25,,0,0
Bachelor,17,Robyn H,0,0,5,0,Oil Field Account Manager,"Topeka, Kansas",24,,0,1
Bachelor,17,Daniella M,0,0,6,0,Commercial Casting Associate,"Belmont, California",24,,1,0
Bachelor,17,Sarah H,0,0,6,0,Advertising Executive,"Evergreen, Colorado",26,,1,1
Bachelor,17,Slema A,0,0,6,0,Real Estate Dealer,"Borrego Springs, California",29,,1,2
Bachelor,17,Lesley M,0,0,7,0,Political Consultant,"Fort Smith, Arkansas",24,,2,0
Bachelor,17,Tierra L,0,0,7,0,Leasing Consultant,"Las Vegas, Nevada",24,,2,1
Bachelor,17,Desiree H,0,0,8,0,Bridal Stylist,"Northglenn, Colorado",26,,2,0
Bachelor,17,Ashlee F,0,0,9,0,Personal Organizer,"Houston, Texas",32,,3,0
Bachelor,17,Lindsay Y,0,1,10,0,Substitute Teacher,"Fort Bragg, North Carolina",24,,5,0
Bachelor,17,Catherine G,1,0,N/A,1,Graphic Designer,"Seattle, Washington",26,,5,0
Bachelor,18,Alexis M,0,0,1,0,Communications Director/NHL Ice Girl,"Tampa, Florida",24,,0,0
Bachelor,18,Amy J,0,0,1,0,Massage Therapist,"Apopka, Florida",31,,0,1
Bachelor,18,Ashley P,0,0,1,0,Hair Stylist,"Macomb, Michigan",28,,0,2
Bachelor,18,Christine L,0,0,1,0,Police Support Specialist,"Miami, Florida",23,,0,3
Bachelor,18,Kylie L,0,0,1,0,Interior Designer,"Rockford, Illinois",23,,0,4
Bachelor,18,Lacy F,0,0,1,0,Nursing Home Owner,"Antelope Acres, California",25,,0,5
Bachelor,18,Lauren H,0,0,1,0,Mineral Coordinator,"Edmond, Oklahoma",25,,0,6
Bachelor,18,Maggie G,0,0,1,0,Personal Banker,"Wagener, South Carolina",25,,0,7
Bachelor,18,Valerie E,0,0,1,0,Personal Trainer,"Sutter, California",26,,0,8
Bachelor,18,Amy L,0,0,2,0,Local News Reporter,"Clermont, Florida",27,,0,0
Bachelor,18,Chantel F,0,0,2,0,Account Manager,"Miami, Florida",27,,0,1
Bachelor,18,Victoria L,0,0,2,0,Legal Assistant,"Porto Alegre, Brazil",24,,0,2
Bachelor,18,Christy H,0,0,3,0,Marketing Manager,"Aurora, Illinois",24,,0,0
Bachelor,18,Lucy A,0,0,3,0,Free Spirit,"Santa Barbara, California",25,,0,1
Bachelor,18,Elise M,0,0,4,0,First Grade Teacher,"Forty Fort, Pennsylvania",27,,0,0
Bachelor,18,Lauren S,0,0,4,0,Music Composer,"Austin, Texas",26,,0,1
Bachelor,18,Alli R,0,0,5,0,Nanny,"Orland Park, Illinois",26,,0,0
Bachelor,18,Danielle R,0,0,5,0,Psychiatric Nurse,"Litchfield, Illinois",25,,0,1
Bachelor,18,Kelly T,0,0,5,0,Dog Lover,"Conyers, Georgia",27,,1,2
Bachelor,18,Cassandra F,0,0,6,0,Former NBA Dancer,"Shelby Charter Township, Michigan",22,,1,0
Bachelor,18,Kat H,0,0,6,0,Medical Sales Representative/NBA Dancer,"Iowa City, Iowa",29,,1,1
Bachelor,18,Chelsie W,0,0,7,0,Science Educator,"Lexington, Ohio",24,,1,0
Bachelor,18,Sharleen J,0,0,7,1,Opera Singer,"Ottawa, Ontario",29,,3,1
Bachelor,18,Renee O,0,0,8,0,Real Estate Agent,"Martha's Vineyard, Massachusetts",32,,1,0
Bachelor,18,Andi D,0,0,9,0,Assistant District Attorney,"Buckhead, Georgia",26,,4,0
Bachelor,18,Clare C,0,1,10,0,Hairstylist,"Sacramento, California",32,,5,0
Bachelor,18,Nikki F,1,0,N/A,0,Pediatric Nurse,"Kearney, Missouri",26,,7,0
Bachelor,19,Amanda G,0,0,1,0,Ballet Teacher,"Lake in the Hills, Illinois",24,,0,0
Bachelor,19,Bo S,0,0,1,0,Plus-Size Model,"Carpinteria, California",25,,0,1
Bachelor,19,Kara W,0,0,1,0,High School Soccer Coach,"Brownsville, Kentucky",25,,0,2
Bachelor,19,Kimberly S,0,0,1,0,NBA Dancer,"Norman, Oklahoma",24,,0,3
Bachelor,19,Michelle D,0,0,1,0,Wedding Cake Baker,"Provo, Utah",25,,0,4
Bachelor,19,Nicole M,0,0,1,0,Menswear Buyer,"Calgary, Alberta",25,,0,5
Bachelor,19,Reegan C,0,0,1,0,Cadaver Tissue Saleswoman,"Manhattan Beach, California",28,,0,6
Bachelor,19,Alissa G,0,0,2,0,Flight Attendant,"Hamilton, New Jersey",24,,0,0
Bachelor,19,Jordan B,0,0,2,0,Student,"Windsor, Colorado",24,,0,1
Bachelor,19,Tandra S,0,0,2,0,Executive Assistant,"Sandy, Utah",30,,0,2
Bachelor,19,Tara E,0,0,2,0,Sport Fishing Enthusiast,"Fort Lauderdale, Florida",26,,0,3
Bachelor,19,Brittany F,0,0,3,0,WWE Diva-in-Training,"Temecula, California",26,,0,0
Bachelor,19,Tracy D,0,0,3,0,Fourth Grade Teacher,"Wellington, Florida",29,,0,1
Bachelor,19,Trina S,0,0,3,0,Special Education Teacher,"Algonquin, Illinois",33,,0,2
Bachelor,19,Amber J,0,0,4,0,Bartender,"Kankakee, Illinois",29,,0,0
Bachelor,19,Ashley S,0,0,4,0,Nanny,"Ellerbe, North Carolina",26,,0,1
Bachelor,19,Jilian A,0,0,4,0,News Producer,"Howland, Ohio",25,,0,2
Bachelor,19,Juelia K,0,0,4,0,Esthetician,"Beaverton, Oregon",30,,0,3
Bachelor,19,Nikki D,0,0,4,0,Former NFL Cheerleader,"Hasbrouck Heights, New Jersey",26,,0,4
Bachelor,19,Mackenzie D,0,0,5,0,Dental Assistant,"Maple Valley, Washington",21,,2,0
Bachelor,19,Samantha S,0,0,5,0,Fashion Designer,"Indianapolis, Indiana",27,,0,1
Bachelor,19,Ashley I,0,0,6,0,Nanny/Freelance Journalist,"Great Falls, Virginia",26,,0,0
Bachelor,19,Kelsey P,0,0,6,0,Guidance Counselor,"Hudsonville, Michigan",28,,0,1
Bachelor,19,Megan B,0,0,6,0,Make-Up Artist,"Nashville, Tennessee",24,,1,2
Bachelor,19,Britt N,0,0,7,1,Waitress,"Wolcott Mills, Michigan",27,,3,0
Bachelor,19,Carly W,0,0,7,0,Cruise Ship Singer,"Arlington, Texas",29,,1,1
Bachelor,19,Jade R,0,0,8,0,Cosmetics Developer,"Gering, Nebraska",28,,2,0
Bachelor,19,Kaitlyn B,0,0,9,0,Dance Instructor,"Leduc, Alberta",29,,5,0
Bachelor,19,Becca T,0,1,10,0,Chiropractic Assistant,"Shreveport, Louisiana",25,,5,0
Bachelor,19,Whitney B,1,0,N/A,0,Fertility Nurse,"Louisville, Kentucky",29,,6,0
Bachelor,20,Breanne R,0,0,1,0,Nutritional Therapist,"Seattle, Washington",30,,0,0
Bachelor,20,Izzy G,0,0,1,0,Graphic Designer,"Branford, Connecticut",24,,0,1
Bachelor,20,Jessica M,0,0,1,0,Accountant,"Boca Raton, Florida",23,,0,2
Bachelor,20,Laura E,0,0,1,0,Account Executive,"Louisville, Kentucky",24,,0,3
Bachelor,20,Lauren H,0,0,1,0,Mineral Coordinator,"Edmond, Oklahoma",25,,1,4
Bachelor,20,Lauren R,0,0,1,0,Math Teacher,"Houston, Texas",26,,0,5
Bachelor,20,Maegan M,0,0,1,0,Cowgirl,"Visalia, California",30,,0,6
Bachelor,20,Tiara S,0,0,1,0,Chicken Enthusiast,"Redmond, Washington",27,,0,7
Bachelor,20,Jackie D,0,0,2,0,Gerontologist,"Newport Beach, California",23,,0,0
Bachelor,20,Lb B,0,0,2,0,Fashion Buyer,"Stillwater, Oklahoma",23,,0,1
Bachelor,20,Mandi K,0,0,2,0,Dentist,"Portland, Oregon",28,,0,2
Bachelor,20,Samantha P,0,0,2,0,Attorney,"New Smyrna Beach, Florida",26,,0,3
Bachelor,20,Jami L,0,0,3,0,Bartender,"St. Albert, Alberta",23,,0,0
Bachelor,20,Lace M,0,0,3,0,Real Estate Agent,"Denver, Colorado",25,,0,1
Bachelor,20,Shushanna M,0,0,3,0,Mathematician,"Salt Lake City, Utah",27,,0,2
Bachelor,20,Amber J,0,0,4,0,Bartender,"Kankakee, Illinois",29,,1,0
Bachelor,20,Hayley F,0,0,4,0,,,,,0,1
Bachelor,20,Rachel T,0,0,4,0,Fashion sales representative,"Southampton, Massachusetts",27,,0,2
Bachelor,20,Jennifer S,0,0,5,0,Small Business Owner,"Lauderdale Lakes, Florida",25,,0,0
Bachelor,20,Jubilee S,0,0,5,0,War Veteran,"Fort Lauderdale, Florida",24,,1,1
Bachelor,20,Leah B,0,0,6,0,Event Planner,"Greenwood Village, Colorado",25,,0,0
Bachelor,20,Olivia C,0,0,6,1,Former News Anchor,"Bristol, Virginia",23,,3,1
Bachelor,20,Emily F,0,0,7,0,Waitress,"Las Vegas, Nevada",23,,1,0
Bachelor,20,Amanda S,0,0,8,0,Esthetician,"Rancho Santa Margarita, California",25,,3,0
Bachelor,20,Becca T,0,0,8,0,Chiropractic Assistant,"Shreveport, Louisiana",25,,1,1
Bachelor,20,Caila Q,0,0,9,0,Software Sales Representative,"Hudson, Ohio",24,,3,0
Bachelor,20,Jojo F,0,1,10,0,Real Estate Developer,"Dallas, Texas",24,,5,0
Bachelor,20,Lauren B,1,0,N/A,0,Flight Attendant,"West Linn, Oregon",25,,6,0
Bachelor,21,Angela A,0,0,1,0,Model,"Greenville, South Carolina",26,67,0,0
Bachelor,21,Briana G,0,0,1,0,Surgical Unit Nurse,"Salt Lake City, Utah",28,64,0,1
Bachelor,21,Ida D,0,0,1,0,,,,,0,2
Bachelor,21,Jasmine B,0,0,1,0,Flight Attendant,"Tacoma, Washington",25,62.5,0,3
Bachelor,21,Lauren H,0,0,1,0,Mineral Coordinator,"Edmond, Oklahoma",25,,0,4
Bachelor,21,Michelle R,0,0,1,0,Food Truck Owner,"Los Angeles, California",24,61,0,5
Bachelor,21,Olivia B,0,0,1,0,Apparel Sales Representative,"Anchorage, Alaska",25,67,0,6
Bachelor,21,Susannah M,0,0,1,0,Account Manager,"San Diego, California",26,66,0,7
Bachelor,21,Elizabeth W,0,0,2,0,Marketing Manager,"Dallas, Texas",24,67,0,0
Bachelor,21,Hailey M,0,0,2,0,Photographer,"Vancouver, British Columbia, Canada",23,67,0,1
Bachelor,21,Lacey M,0,0,2,0,Digital Marketing Manager,"New York, New York",25,63,0,2
Bachelor,21,Liz S,0,0,2,0,Doula,"Las Vegas, Nevada",29,64,0,3
Bachelor,21,Brittany F,0,0,3,0,WWE Diva-in-Training,"Temecula, California",26,,0,0
Bachelor,21,Christen W,0,0,3,0,Wedding Videographer,"Tulsa, Oklahoma",25,65,1,1
Bachelor,21,Dominique A,0,0,3,0,Restaurant Server,"Los Angeles, California",25,64,0,2
Bachelor,21,Astrid L,0,0,4,0,Plastic Surgery Office Manager,"Tampa, Florida",26,67.5,0,0
Bachelor,21,Sarah V,0,0,4,0,Grade School Teacher,"Newport Beach, California",26,65,0,1
Bachelor,21,Alexis W,0,0,5,0,Aspiring Dolphin Trainer,"Secaucus, New Jersey",23,66,0,0
Bachelor,21,Jaimi K,0,0,5,0,Chef,"New Orleans, Louisiana",28,62,0,1
Bachelor,21,Josephine T,0,0,5,0,Registered Nurse,"Santa Cruz, California",24,67.75,0,2
Bachelor,21,Taylor N,0,0,5,0,Mental Health Counselor,"Seattle, Washington",23,64,0,3
Bachelor,21,Danielle L,0,0,6,0,Small Business Owner,"Los Angeles, California",27,65,2,0
Bachelor,21,Jasmine G,0,0,6,0,Pro Basketball Dancer,"San Francisco, California",29,67,0,1
Bachelor,21,Whitney F,0,0,6,0,Pilates Instructor,"Chanhassen, Minnesota",25,68,0,2
Bachelor,21,Danielle M,0,0,7,0,Neonatal Nurse,"Nashville, Tennessee",31,70,2,0
Bachelor,21,Kristina S,0,0,7,0,Dental Hygienist,"Lexington, Kentucky",24,62,3,1
Bachelor,21,Corrine O,0,0,8,0,Business Owner,"Miami, Florida",24,61,3,0
Bachelor,21,Rachel L,0,0,9,0,Attorney,"Dallas, Texas",31,64,6,0
Bachelor,21,Raven G,0,1,10,0,Fashion Boutique Owner,"Hoxie, AR",25,66,6,0
Bachelor,21,Vanessa G,1,0,N/A,1,Special Education Teacher,"Montreal, Quebec, Canada",29,63.5,7,0
Bachelorette,1,Billy ,0,0,1,0,,,,,0,0
Bachelorette,1,Brian K,0,0,1,0,,,,,0,1
Bachelorette,1,Chris ,0,0,1,0,,,,,0,2
Bachelorette,1,Duane ,0,0,1,0,,,,,0,3
Bachelorette,1,Eric ,0,0,1,0,,,,,0,4
Bachelorette,1,Gregg H,0,0,1,0,,,,,0,5
Bachelorette,1,Matt ,0,0,1,0,,,,,0,6
Bachelorette,1,Paul ,0,0,1,0,,,,,0,7
Bachelorette,1,Peter ,0,0,1,0,,,,,0,8
Bachelorette,1,Wayne ,0,0,1,0,,,,,0,9
Bachelorette,1,Brian C,0,0,2,0,,,,,0,0
Bachelorette,1,Brian H,0,0,2,0,,,,,0,1
Bachelorette,1,Brian S,0,0,2,0,,,,,0,2
Bachelorette,1,Brook ,0,0,2,0,,,,,0,3
Bachelorette,1,Jack ,0,0,2,0,,,,,0,4
Bachelorette,1,Jeff ,0,0,2,0,,,,,0,5
Bachelorette,1,Josh ,0,0,2,0,,,,,0,6
Bachelorette,1,Bob G,0,0,3,0,,,,,0,0
Bachelorette,1,Jamie B,0,0,3,0,,,,,0,1
Bachelorette,1,Mike ,0,0,3,0,Sales and Consulting,"Cincinnati, Ohio",24,,0,2
Bachelorette,1,Rob ,0,0,3,0,,,,,0,3
Bachelorette,1,Greg T,0,0,4,0,,,,,0,0
Bachelorette,1,Russ ,0,0,5,0,,,,,0,0
Bachelorette,1,Charlie M,0,1,6,0,,,,,0,0
Bachelorette,1,Ryan S,1,0,N/A,0,Firefighter,,,,0,0
Bachelorette,2,Aaron ,0,0,1,0,,,,,0,0
Bachelorette,2,Andy C,0,0,1,0,,,,,0,1
Bachelorette,2,Anselm C,0,0,1,0,,,,,0,2
Bachelorette,2,Brian ,0,0,1,0,,,,,0,3
Bachelorette,2,Chris ,0,0,1,0,,,,,0,4
Bachelorette,2,Cory H,0,0,1,0,,,,,0,5
Bachelorette,2,Jeff O,0,0,1,0,,,,,0,6
Bachelorette,2,Justin ,0,0,1,0,,,,,0,7
Bachelorette,2,Keith ,0,0,1,0,,,,,0,8
Bachelorette,2,Trever ,0,0,1,0,,,,,0,9
Bachelorette,2,Damon ,0,0,2,0,,,,,0,0
Bachelorette,2,Eliot ,0,0,2,0,,,,,0,1
Bachelorette,2,Harold H,0,0,2,0,,,,,0,2
Bachelorette,2,Marcus ,0,0,2,0,,,,,0,3
Bachelorette,2,Robert ,0,0,2,0,,,,,0,4
Bachelorette,2,Rick ,0,0,3,0,,,,,0,0
Bachelorette,2,Ryan R,0,0,3,0,,,,,0,1
Bachelorette,2,Todd ,0,0,3,0,,,,,0,2
Bachelorette,2,Brad ,0,0,4,0,,,,,0,0
Bachelorette,2,Ryan M,0,0,4,0,Financial Advisor,"Santa Barbara, California",30,,0,1
Bachelorette,2,Sean ,0,0,4,0,,,,,0,2
Bachelorette,2,Lanny ,0,0,5,0,,,,,0,0
Bachelorette,2,Chad ,0,0,6,0,,,,,0,0
Bachelorette,2,Matthew H,0,1,7,0,,,,,0,0
Bachelorette,2,Ian M,1,0,N/A,0,Equity Research Sales,,,,0,0
Bachelorette,3,Andrew ,0,0,1,0,,,,,0,0
Bachelorette,3,Andy L,0,0,1,0,,,,,0,1
Bachelorette,3,Chris C,0,0,1,0,,,,,0,2
Bachelorette,3,Chris M,0,0,1,0,Construction Company CEO,"Gibbons, Alberta",27,,0,3
Bachelorette,3,Collin E,0,0,1,0,,,,,0,4
Bachelorette,3,David V,0,0,1,0,,,,,0,5
Bachelorette,3,Eric H,0,0,1,0,Explorer,"Citrus Heights, California",31,,0,6
Bachelorette,3,Eric T,0,0,1,0,,,,,0,7
Bachelorette,3,Kevin ,0,0,1,0,,,,,0,8
Bachelorette,3,Matt L,0,0,1,0,,,,,0,9
Bachelorette,3,A.W. ,0,0,2,0,,,,,0,0
Bachelorette,3,Jason I,0,0,2,0,,,,,0,1
Bachelorette,3,Mark ,0,0,2,0,,,,,0,2
Bachelorette,3,Matt M,0,0,2,0,,,,,0,3
Bachelorette,3,Michael F,0,0,2,0,,,,,0,4
Bachelorette,3,Ryan S,0,0,2,0,,,,,0,5
Bachelorette,3,Stu L,0,0,2,0,,,,,0,6
Bachelorette,3,Josh C,0,0,3,0,,,,,0,0
Bachelorette,3,Keith ,0,0,3,1,,,,,0,1
Bachelorette,3,Ben S,0,0,4,0,Entrepreneur,"Lubbock, Texas",28,,0,0
Bachelorette,3,Fabrice L,0,0,4,0,,,,,0,1
Bachelorette,3,Wendell J,0,0,5,0,,,,,0,0
Bachelorette,3,Ryan S,0,0,6,0,,,,,0,0
Bachelorette,3,John Paul M,0,1,7,0,,,,,0,0
Bachelorette,3,Jerry F,1,0,N/A,0,Real Estate Agent,,,,0,0
Bachelorette,4,Brian W,0,0,1,0,High school football coach,"Balch Springs, Texas",31,,0,0
Bachelorette,4,Chandler F,0,0,1,0,Insurance rep.,"Virginia Beach, Virginia",25,,0,1
Bachelorette,4,Donato C,0,0,1,0,Sales rep.,"Lexington, South Carolina",26,,0,2
Bachelorette,4,Gregory M,0,0,1,0,Personal trainer,"Rockport, Massachusetts",28,,0,3
Bachelorette,4,Jeffrey H,0,0,1,0,Mathematics teacher,"Miami, Florida",27,,0,4
Bachelorette,4,Jonathan K,0,0,1,0,Resort manager,"Williston, North Dakota",35,,0,5
Bachelorette,4,Luke H,0,0,1,0,Oyster farmer,"Faith, North Carolina",27,,0,6
Bachelorette,4,Patrick C,0,0,1,0,Financial analyst,"Glenwood, Illinois",26,,0,7
